chrom	start	end	summit	depth
chr1_h1	10302467	10303356	10303010	154
chr1_h1	10308260	10309222	10308759	10
chr1_h1	10319576	10320465	10320061	6
chr1_h1	10321118	10321893	10321553	10
chr1_h1	10331351	10332190	10332059	16
chr1_h1	10363426	10364058	10363824	10
chr1_h1	10365201	10366143	10365723	8
chr1_h1	10367346	10368265	10367794	5
chr1_h1	10369802	10370796	10370279	4
chr1_h1	10387766	10388728	10388151	17
chr1_h1	10399844	10400242	10400109	11
chr1_h1	10400333	10400960	10400642	17
chr1_h1	10419721	10420438	10420043	12
chr1_h1	10423443	10424565	10424142	47
chr1_h1	10474260	10475175	10474454	21
chr1_h1	10484382	10485241	10484567	8
chr1_h1	10498223	10499166	10498876	9
chr1_h1	10532896	10533731	10533402	13
chr1_h1	10547308	10548222	10547670	8
chr1_h1	10549352	10550193	10549767	8
chr1_h1	10552858	10553713	10553380	9
chr1_h1	10555581	10556551	10556100	4
chr1_h1	10558407	10559282	10558962	10
chr1_h1	10564998	10565876	10565204	13
chr1_h1	10566287	10567119	10566514	14
chr1_h1	10639064	10639935	10639317	8
chr1_h1	10661088	10662085	10661882	13
chr1_h1	10663055	10663894	10663225	20
chr1_h1	10771873	10772772	10772380	12
chr1_h1	10775684	10776398	10776010	14
chr1_h1	10785163	10786146	10785193	15
chr1_h1	10796729	10797645	10797396	9
chr1_h1	10797681	10798430	10798067	10
chr1_h1	10800561	10801357	10800651	7
chr1_h1	10808388	10809399	10809171	15
chr1_h1	10812707	10813528	10812970	12
chr1_h1	10823406	10824302	10823730	12
chr1_h1	10922232	10923074	10922597	16
chr1_h1	10986923	10988001	10987071	13
chr1_h1	11055390	11056920	11056052	15
chr1_h1	11112137	11112964	11112288	9
chr1_h1	11188272	11189084	11188659	16
chr1_h1	11197613	11198412	11197916	7
chr1_h1	11299599	11300152	11299688	6
chr1_h1	11309793	11310694	11310245	5
chr1_h1	11323169	11324056	11323532	9
chr1_h1	11333285	11334339	11334006	9
chr1_h1	11381206	11382041	11381641	11
chr1_h1	11383028	11383881	11383466	15
chr1_h1	11386331	11386977	11386745	10
chr1_h1	11388120	11388772	11388363	10
chr1_h1	11391021	11391888	11391584	8
chr1_h1	11403695	11404765	11404316	45
chr1_h1	11407508	11408384	11407961	5
chr1_h1	11432827	11433722	11433426	26
chr1_h1	11449274	11449999	11449598	5
chr1_h1	11451847	11452716	11452009	22
chr1_h1	11517620	11518595	11518153	78
chr1_h1	11531670	11532557	11532028	10
chr1_h1	11590930	11591928	11591574	17
chr1_h1	11597041	11597974	11597535	17
chr1_h1	11599530	11600585	11600044	13
chr1_h1	11602412	11603491	11602918	13
chr1_h1	11607128	11607817	11607792	47
chr1_h1	11607949	11608693	11608273	17
chr1_h1	11660326	11661254	11660934	13
chr1_h1	11682645	11683560	11682929	16
chr1_h1	11701262	11702174	11701570	8
chr1_h1	11703212	11704097	11703998	7
chr1_h1	11731275	11732073	11731856	5
chr1_h1	11736046	11736971	11736419	13
chr1_h1	11746493	11747474	11746997	36
chr1_h1	11749962	11750733	11750429	25
chr1_h1	11751200	11751984	11751545	44
chr1_h1	11757734	11758519	11757947	23
chr1_h1	11762730	11763675	11763175	14
chr1_h1	11767419	11768386	11767991	21
chr1_h1	11772374	11773283	11772768	12
chr1_h1	11821025	11822164	11821364	11
chr1_h1	11823806	11824667	11824155	18
chr1_h1	11850094	11850990	11850349	33
chr1_h1	11855964	11856806	11856451	12
chr1_h1	11857567	11858427	11857975	17
chr1_h1	11859976	11860875	11860269	24
chr1_h1	11873399	11874276	11873856	64
chr1_h1	11875424	11876411	11876002	12
chr1_h1	11889954	11890852	11890458	22
chr1_h1	11914731	11915628	11915051	18
chr1_h1	11924089	11924926	11924287	23
chr1_h1	11979767	11980631	11980111	9
chr1_h1	11985225	11986104	11985521	19
chr1_h1	11990593	11991401	11991213	7
chr1_h1	12022755	12023763	12023279	42
chr1_h1	12076146	12077031	12076554	13
chr1_h1	12080655	12081495	12080756	11
chr1_h1	12084907	12085761	12085679	63
chr1_h1	12091036	12092040	12091399	19
chr1_h1	12101142	12101833	12101545	15
chr1_h1	12111753	12112639	12112139	87
chr1_h1	12120201	12121075	12120607	7
chr1_h1	12129396	12130317	12129969	21
chr1_h1	12134346	12135227	12134821	8
chr1_h1	12142122	12142886	12142799	5
chr1_h1	12172397	12173253	12172928	13
chr1_h1	12176894	12177775	12177467	36
chr1_h1	12195024	12195941	12195353	13
chr1_h1	12202048	12202610	12202306	23
chr1_h1	12208115	12209041	12208650	11
chr1_h1	12233801	12234751	12234553	10
chr1_h1	12235278	12236059	12235684	11
chr1_h1	12263497	12264378	12264237	6
chr1_h1	12267628	12268572	12268301	13
chr1_h1	12319645	12320534	12320118	38
chr1_h1	12328608	12329399	12329132	34
chr1_h1	12329913	12330799	12330333	67
chr1_h1	12345608	12346447	12346112	14
chr1_h1	12389878	12390791	12390417	14
chr1_h1	12418173	12419056	12418610	15
chr1_h1	12433991	12435121	12434836	20
chr1_h1	12467983	12468812	12468256	12
chr1_h1	12475596	12476401	12475979	34
chr1_h1	12481904	12482765	12482556	12
chr1_h1	12488989	12489839	12489418	79
chr1_h1	12501739	12502587	12502336	12
chr1_h1	12506331	12507236	12506748	86
chr1_h1	12515685	12516469	12516128	13
chr1_h1	12538568	12539148	12538625	6
chr1_h1	12570145	12571069	12570430	11
chr1_h1	12577655	12578648	12578066	17
chr1_h1	12693055	12693950	12693176	53
chr1_h1	12709914	12710665	12710522	17
chr1_h1	12742769	12743737	12743367	12
chr1_h1	12748052	12748913	12748546	12
chr1_h1	12753680	12754577	12754099	7
chr1_h1	12841671	12842705	12842263	11
chr1_h1	12886680	12887808	12887143	12
chr1_h1	12897779	12898646	12898488	14
chr1_h1	12905283	12905966	12905837	10
chr1_h1	12919914	12921108	12920626	13
chr1_h1	12923929	12924698	12924426	11
chr1_h1	13004678	13005541	13005135	23
chr1_h1	13005716	13006539	13006006	12
chr1_h1	13007076	13008002	13007604	16
chr1_h1	13008965	13009867	13009528	17
chr1_h1	13011076	13011946	13011460	12
chr1_h1	13013648	13014258	13014186	9
chr1_h1	13046885	13047820	13047047	9
chr1_h1	13048605	13049526	13048724	6
chr1_h1	13076656	13077592	13077167	6
chr1_h1	13112245	13113324	13113008	13
chr1_h1	13121473	13122373	13121964	104
chr1_h1	13189972	13190917	13190556	9
chr1_h1	13263036	13264171	13263915	12
chr1_h1	13332032	13333064	13332930	8
chr1_h1	13344775	13345707	13345376	9
chr1_h1	13506821	13507812	13507499	10
chr1_h1	13671373	13672207	13671889	28
chr1_h1	13673226	13673981	13673784	11
chr1_h1	13696059	13696893	13696449	12
chr1_h1	13737150	13738074	13737698	14
chr1_h1	13797391	13798100	13797558	12
chr1_h1	13798114	13798889	13798540	14
chr1_h1	13805782	13806518	13806503	13
chr1_h1	13840893	13841757	13841255	11
chr1_h1	13842604	13843503	13842988	9
chr1_h1	13862275	13863371	13862705	22
chr1_h1	14121391	14122226	14122024	16
chr1_h1	14124639	14125485	14125053	5
chr1_h1	14144713	14145626	14144769	18
chr1_h1	14168156	14168998	14168495	8
chr1_h1	14178482	14179306	14179285	19
chr1_h1	14252110	14253060	14252543	14
chr1_h1	14304047	14304975	14304639	14
chr1_h1	14470800	14471893	14471363	18
chr1_h1	14530145	14531120	14530605	41
chr1_h1	14539888	14540553	14540373	7
chr1_h1	14735547	14736455	14736069	9
chr1_h1	14736739	14737703	14737324	14
chr1_h1	14740431	14741330	14740962	14
chr1_h1	14807851	14808765	14808211	9
chr1_h1	14952498	14953560	14953045	16
chr1_h1	14953761	14954613	14954037	13
chr1_h1	14989982	14991032	14990609	15
chr1_h1	15063389	15064242	15063909	25
chr1_h1	15077607	15078492	15078021	21
chr1_h1	15108088	15108947	15108517	16
chr1_h1	15109440	15110320	15109775	9
chr1_h1	15112016	15112980	15112271	7
chr1_h1	15117270	15118174	15117699	33
chr1_h1	15123988	15124819	15124462	20
chr1_h1	15135678	15136570	15136137	22
chr1_h1	15138385	15139138	15138741	12
chr1_h1	15141455	15142274	15141640	6
chr1_h1	15156150	15156985	15156798	15
chr1_h1	15169258	15170193	15169815	15
chr1_h1	15184038	15184887	15184499	8
chr1_h1	15208716	15209659	15209221	13
chr1_h1	15215857	15216630	15216180	9
chr1_h1	15357149	15358142	15357572	32
chr1_h1	15453196	15454020	15453641	53
chr1_h1	15454416	15455202	15454774	21
chr1_h1	15467732	15468727	15468302	8
chr1_h1	15471377	15472180	15471725	11
chr1_h1	15484792	15485376	15485094	14
chr1_h1	15486110	15486892	15486764	5
chr1_h1	15656812	15657776	15657474	9
chr1_h1	15658441	15659267	15658924	6
chr1_h1	15718422	15719250	15718770	33
chr1_h1	15722257	15723078	15722830	10
chr1_h1	15785392	15785969	15785801	11
chr1_h1	15790696	15791617	15791025	8
chr1_h1	15852783	15853535	15853335	13
chr1_h1	15876320	15877258	15876528	8
chr1_h1	15879810	15880664	15880162	24
chr1_h1	15919588	15920400	15919936	52
chr1_h1	16034503	16035471	16034990	9
chr1_h1	16037953	16039041	16038578	10
chr1_h1	16053986	16054967	16054421	10
chr1_h1	16062369	16063274	16062941	10
chr1_h1	16066552	16067825	16067378	10
chr1_h1	16068650	16069594	16069191	9
chr1_h1	16072713	16073560	16073284	34
chr1_h1	16078718	16079639	16079606	8
chr1_h1	16116315	16117182	16116762	67
chr1_h1	16117676	16118451	16117992	29
chr1_h1	16134007	16134896	16134390	18
chr1_h1	16157173	16158111	16157556	7
chr1_h1	16158471	16159337	16158718	6
chr1_h1	16160431	16161111	16160814	12
chr1_h1	16161233	16161987	16161615	20
chr1_h1	16165784	16166819	16165787	8
chr1_h1	16213690	16214588	16214297	30
chr1_h1	16240028	16240924	16240346	11
chr1_h1	16263729	16264708	16263982	11
chr1_h1	16272370	16273166	16272886	11
chr1_h1	16273619	16274459	16274057	13
chr1_h1	16317561	16318472	16317996	12
chr1_h1	16319088	16319890	16319696	7
chr1_h1	16326011	16326751	16326333	13
chr1_h1	16329296	16330177	16329732	13
chr1_h1	16348395	16349370	16348884	8
chr1_h1	16373634	16374523	16374285	21
chr1_h1	16377084	16377831	16377430	13
chr1_h1	16378032	16378886	16378884	12
chr1_h1	16409912	16410705	16410207	8
chr1_h1	16410806	16411726	16411392	8
chr1_h1	16415631	16416552	16416448	9
chr1_h1	16416832	16417726	16417262	10
chr1_h1	16423781	16424724	16424278	10
chr1_h1	16424733	16425547	16425182	6
chr1_h1	16428543	16429333	16428796	8
chr1_h1	16531583	16532483	16531995	180
chr1_h1	16537493	16538278	16538200	10
chr1_h1	16583644	16584564	16584066	12
chr1_h1	16589375	16590299	16589937	36
chr1_h1	16609217	16609918	16609864	18
chr1_h1	16610215	16610729	16610629	9
chr1_h1	16615339	16616244	16615729	29
chr1_h1	16653894	16654813	16654195	10
chr1_h1	16709384	16710462	16709777	37
chr1_h1	16714564	16715369	16714991	17
chr1_h1	16717080	16717922	16717254	8
chr1_h1	16724540	16725541	16724760	17
chr1_h1	16735182	16735978	16735314	18
chr1_h1	16742251	16743096	16742760	23
chr1_h1	16746535	16747548	16747038	17
chr1_h1	16778421	16779368	16778958	12
chr1_h1	16787181	16787997	16787308	12
chr1_h1	16789593	16790535	16789995	12
chr1_h1	16794419	16795358	16794657	68
chr1_h1	16804544	16805351	16804864	8
chr1_h1	16839423	16840237	16839991	29
chr1_h1	16856084	16856628	16856381	8
chr1_h1	16858453	16859330	16858801	18
chr1_h1	16863938	16864844	16864067	9
chr1_h1	16865902	16866795	16866422	39
chr1_h1	16997341	16998486	16998309	10
chr1_h1	17002121	17002995	17002487	16
chr1_h1	17102457	17103487	17102950	29
chr1_h1	17104765	17105610	17105155	28
chr1_h1	17361949	17362888	17362351	19
chr1_h1	17407466	17408594	17408230	15
chr1_h1	17476737	17477598	17477089	18
chr1_h1	17482036	17483081	17482426	7
chr1_h1	17486700	17487663	17487280	9
chr1_h1	17487986	17488904	17488550	7
chr1_h1	17541970	17542841	17542389	39
chr1_h1	17548884	17549764	17549332	27
chr1_h1	17583706	17584712	17584432	22
chr1_h1	17588291	17589177	17588739	50
chr1_h1	17648138	17648939	17648745	11
chr1_h1	17654710	17655573	17654949	15
chr1_h1	17668880	17669763	17669132	13
chr1_h1	17674129	17675008	17674584	30
chr1_h1	17678160	17679041	17678605	37
chr1_h1	17685810	17686504	17686292	17
chr1_h1	17716337	17717078	17716790	10
chr1_h1	17874753	17875654	17875175	6
chr1_h1	17881185	17881814	17881387	7
chr1_h1	17881953	17882809	17882546	8
chr1_h1	17896215	17897004	17896775	12
chr1_h1	17897501	17898261	17897757	18
chr1_h1	17909550	17910193	17909796	11
chr1_h1	17911244	17912332	17911822	33
chr1_h1	17919491	17920462	17919690	20
chr1_h1	17925039	17926232	17925143	20
chr1_h1	17932934	17933771	17933699	27
chr1_h1	17940477	17941471	17941020	20
chr1_h1	17942966	17944046	17943476	11
chr1_h1	17946962	17947867	17947370	9
chr1_h1	17979237	17980005	17979789	11
chr1_h1	18005506	18006408	18006041	7
chr1_h1	18007958	18008837	18008344	19
chr1_h1	18015708	18016822	18016168	15
chr1_h1	18025373	18025935	18025549	12
chr1_h1	18026002	18026571	18026379	21
chr1_h1	18026872	18027923	18027462	14
chr1_h1	18045300	18046256	18045869	11
chr1_h1	18049171	18049988	18049526	20
chr1_h1	18094898	18095121	18095094	10
chr1_h1	18107452	18108311	18107981	14
chr1_h1	18132521	18133336	18132696	9
chr1_h1	18135510	18136373	18135946	61
chr1_h1	18136764	18137710	18137118	43
chr1_h1	18308258	18309191	18308345	12
chr1_h1	18372760	18373762	18373357	9
chr1_h1	18374313	18375201	18374880	10
chr1_h1	18379636	18380519	18379988	15
chr1_h1	18507143	18507697	18507465	13
chr1_h1	18507804	18508401	18508221	14
chr1_h1	18518424	18518855	18518671	9
chr1_h1	18518859	18519495	18519289	19
chr1_h1	18527162	18528071	18527557	11
chr1_h1	18555631	18556885	18556468	104
chr1_h1	18694875	18695814	18695364	20
chr1_h1	18703898	18704804	18704289	13
chr1_h1	18708775	18709539	18709135	4
chr1_h1	18819637	18820515	18819947	12
chr1_h1	18844956	18845826	18845408	16
chr1_h1	18862348	18863251	18862911	37
chr1_h1	18888812	18889748	18889137	16
chr1_h1	18895633	18896518	18896076	46
chr1_h1	18923531	18924444	18923826	11
chr1_h1	18931593	18932474	18931728	13
chr1_h1	18947150	18948051	18947613	210
chr1_h1	18957405	18958312	18957811	45
chr1_h1	18975909	18977211	18976692	11
chr1_h1	18988056	18988917	18988333	11
chr1_h1	19002496	19003230	19002653	10
chr1_h1	19016634	19017396	19016839	9
chr1_h1	19078878	19079693	19079266	12
chr1_h1	19111807	19112446	19112197	10
chr1_h1	19146399	19147247	19147109	15
chr1_h1	19327815	19328687	19328188	9
chr1_h1	19407599	19408424	19407987	22
chr1_h1	19440516	19441217	19441010	6
chr1_h1	19453977	19454850	19454461	9
chr1_h1	19455577	19456352	19455677	17
chr1_h1	19457952	19459009	19458603	19
chr1_h1	19498712	19499478	19499287	10
chr1_h1	19499906	19500749	19500275	12
chr1_h1	19518969	19519487	19519259	14
chr1_h1	19520549	19521407	19520912	22
chr1_h1	19576484	19577504	19576854	8
chr1_h1	19585733	19586654	19586143	15
chr1_h1	19640071	19640992	19640610	13
chr1_h1	19647672	19648611	19648361	9
chr1_h1	19652270	19653176	19652781	19
chr1_h1	19768423	19769272	19768828	7
chr1_h1	19777445	19778097	19777767	10
chr1_h1	19782324	19783217	19782742	25
chr1_h1	19785368	19786374	19785932	28
chr1_h1	19876185	19877105	19876690	13
chr1_h1	20055619	20056333	20056181	6
chr1_h1	20087767	20088717	20088381	148
chr1_h1	20197523	20198392	20197936	34
chr1_h1	20220303	20221196	20220855	15
chr1_h1	20225550	20226396	20225595	7
chr1_h1	20268720	20269749	20269119	8
chr1_h1	20375166	20375985	20375444	6
chr1_h1	20478812	20479648	20479155	21
chr1_h1	20533458	20534369	20533810	15
chr1_h1	20556659	20557510	20557187	8
chr1_h1	20568410	20569771	20569706	14
chr1_h1	20608919	20609532	20609053	18
chr1_h1	20610755	20611683	20611293	40
chr1_h1	20619615	20620567	20620274	13
chr1_h1	20633258	20634127	20633467	13
chr1_h1	20640640	20641475	20641035	10
chr1_h1	20643056	20643792	20643285	26
chr1_h1	20665084	20665984	20665431	11
chr1_h1	20774031	20774679	20774387	7
chr1_h1	20774803	20775483	20775154	8
chr1_h1	20861638	20862536	20862277	13
chr1_h1	20867148	20868062	20867429	10
chr1_h1	20871763	20872715	20872236	14
chr1_h1	20874643	20875206	20874782	21
chr1_h1	20878153	20878995	20878715	14
chr1_h1	20886781	20887742	20887259	22
chr1_h1	20888243	20889066	20888473	16
chr1_h1	20925528	20926417	20926017	8
chr1_h1	20986559	20987111	20986588	7
chr1_h1	21016503	21016990	21016712	8
chr1_h1	21017090	21017577	21017433	8
chr1_h1	21021154	21022048	21021608	37
chr1_h1	21029571	21030454	21030033	30
chr1_h1	21030804	21031668	21031214	81
chr1_h1	21070552	21071386	21070933	11
chr1_h1	21077073	21077985	21077641	10
chr1_h1	21097686	21098616	21098353	22
chr1_h1	21099168	21100020	21099759	25
chr1_h1	21174053	21174977	21174377	11
chr1_h1	21188632	21189664	21189083	13
chr1_h1	21298000	21298925	21298336	17
chr1_h1	21300160	21301382	21300980	11
chr1_h1	21322338	21323067	21322695	13
chr1_h1	21328187	21329185	21328683	12
chr1_h1	21335311	21336207	21335756	13
chr1_h1	21347274	21348320	21347598	18
chr1_h1	21363981	21364661	21364454	12
chr1_h1	21393304	21394240	21393785	6
chr1_h1	21404244	21405075	21404749	14
chr1_h1	21405366	21406382	21405461	10
chr1_h1	21414867	21415781	21415364	7
chr1_h1	21447165	21448186	21447628	34
chr1_h1	21460815	21461696	21461124	13
chr1_h1	21506097	21507018	21506534	10
chr1_h1	21508791	21509796	21509179	10
chr1_h1	21522241	21522965	21522695	14
chr1_h1	21523646	21524631	21523969	18
chr1_h1	21582208	21582962	21582865	13
chr1_h1	21596560	21597305	21596664	9
chr1_h1	21687549	21688428	21688290	15
chr1_h1	21692901	21693776	21693363	27
chr1_h1	21694433	21695331	21694979	27
chr1_h1	21696784	21697723	21697228	18
chr1_h1	21702541	21703425	21702914	8
chr1_h1	21778526	21779538	21779030	7
chr1_h1	21792507	21793410	21792623	9
chr1_h1	21796486	21797373	21796980	44
chr1_h1	21823745	21824723	21824046	11
chr1_h1	21826942	21827842	21827204	22
chr1_h1	21835177	21836031	21835834	13
chr1_h1	21836187	21837214	21836718	12
chr1_h1	21842166	21843102	21842538	11
chr1_h1	21862764	21863846	21863358	16
chr1_h1	21876237	21876717	21876476	10
chr1_h1	21884328	21885280	21885099	14
chr1_h1	21885658	21886502	21886127	13
chr1_h1	21899644	21900509	21900074	14
chr1_h1	21900955	21901886	21901203	16
chr1_h1	21908559	21909445	21908862	44
chr1_h1	21948784	21949661	21949259	16
chr1_h1	21952323	21953261	21952978	10
chr1_h1	21960029	21960951	21960776	14
chr1_h1	21963053	21964009	21963691	15
chr1_h1	21971790	21972729	21972451	11
chr1_h1	22006273	22006713	22006445	6
chr1_h1	22038563	22039435	22039164	8
chr1_h1	22122244	22123167	22122964	29
chr1_h1	22166575	22167491	22167024	15
chr1_h1	22174474	22175377	22174862	14
chr1_h1	22192643	22193497	22193137	17
chr1_h1	22197502	22198165	22198062	8
chr1_h1	23393241	23394279	23393681	18
chr1_h1	23443263	23444025	23443798	8
chr1_h1	23503381	23504324	23503738	12
chr1_h1	23504550	23505466	23504843	7
chr1_h1	23538814	23539517	23539021	12
chr1_h1	23547839	23548727	23548155	10
chr1_h1	23555657	23556479	23555950	17
chr1_h1	23609760	23610658	23610253	9
chr1_h1	23629710	23630526	23630147	29
chr1_h1	23758393	23759199	23758908	19
chr1_h1	23761849	23762792	23762153	13
chr1_h1	23833723	23834681	23834171	9
chr1_h1	23838406	23839282	23839020	8
chr1_h1	23963720	23964767	23964404	15
chr1_h1	24012416	24013432	24012866	33
chr1_h1	24020170	24021014	24020580	10
chr1_h1	24028800	24029611	24029339	19
chr1_h1	24041308	24042276	24041504	9
chr1_h1	24085244	24086145	24085619	11
chr1_h1	24103518	24104199	24103639	7
chr1_h1	24107419	24108316	24107678	15
chr1_h1	24124077	24124861	24124640	8
chr1_h1	24147128	24147949	24147454	11
chr1_h1	24155414	24156310	24155906	12
chr1_h1	24162537	24163470	24163031	22
chr1_h1	24163971	24164826	24164382	18
chr1_h1	24172588	24173490	24172979	6
chr1_h1	24173909	24174909	24174279	9
chr1_h1	24214173	24215048	24214268	17
chr1_h1	24360657	24361604	24361131	7
chr1_h1	24398791	24399698	24399134	18
chr1_h1	24399846	24400698	24400209	14
chr1_h1	24402897	24403754	24403346	31
chr1_h1	24414219	24415046	24414387	9
chr1_h1	24474962	24475907	24475249	7
chr1_h1	24479485	24480230	24480032	6
chr1_h1	24500438	24501109	24500716	15
chr1_h1	24501116	24501709	24501447	11
chr1_h1	24505243	24505995	24505775	15
chr1_h1	24506114	24506838	24506458	25
chr1_h1	24507644	24508536	24508000	9
chr1_h1	24509479	24510425	24509928	12
chr1_h1	24521901	24522778	24522302	26
chr1_h1	24541444	24542206	24541905	9
chr1_h1	24548526	24549371	24548873	11
chr1_h1	24617142	24617960	24617464	13
chr1_h1	24618165	24618674	24618440	10
chr1_h1	24690387	24691261	24690849	16
chr1_h1	24711984	24712509	24712172	9
chr1_h1	24712607	24713036	24712842	9
chr1_h1	24871159	24871990	24871562	47
chr1_h1	24954448	24955320	24954996	6
chr1_h1	24958141	24958972	24958505	15
chr1_h1	24965260	24966154	24965612	56
chr1_h1	24981121	24981980	24981597	15
chr1_h1	25006407	25007322	25006753	12
chr1_h1	25012410	25013143	25012846	57
chr1_h1	25015014	25015926	25015645	43
chr1_h1	25016244	25018183	25016688	39
chr1_h1	25217133	25217567	25217391	33
chr1_h1	25220702	25221515	25220986	98
chr1_h1	25292472	25293410	25293026	15
chr1_h1	25298864	25299470	25299028	7
chr1_h1	25306389	25307312	25306750	17
chr1_h1	25330270	25331385	25330988	11
chr1_h1	25346154	25346974	25346637	13
chr1_h1	25367612	25368883	25368551	27
chr1_h1	25372869	25373749	25373670	10
chr1_h1	25454737	25455510	25454921	19
chr1_h1	25520488	25521387	25520960	114
chr1_h1	25539998	25540926	25540861	21
chr1_h1	25592842	25593707	25593308	11
chr1_h1	25604390	25605346	25604934	9
chr1_h1	25632141	25633133	25632215	28
chr1_h1	25636313	25637226	25636858	25
chr1_h1	25646057	25646875	25646465	7
chr1_h1	25669159	25669866	25669660	8
chr1_h1	25671819	25672687	25671851	21
chr1_h1	25677832	25678729	25678356	24
chr1_h1	25693031	25694010	25693458	14
chr1_h1	25716072	25716950	25716645	8
chr1_h1	25780828	25781663	25781183	19
chr1_h1	25828929	25829854	25829418	19
chr1_h1	25837404	25838349	25837753	10
chr1_h1	25869350	25870526	25869956	16
chr1_h1	25886855	25887714	25887311	41
chr1_h1	25914011	25914925	25914586	9
chr1_h1	25967129	25968168	25967496	20
chr1_h1	25980629	25981603	25980900	7
chr1_h1	26021447	26022579	26022172	21
chr1_h1	26032170	26033231	26032385	15
chr1_h1	26056917	26057767	26057446	8
chr1_h1	26067397	26068249	26067793	12
chr1_h1	26076901	26077835	26077368	73
chr1_h1	26164920	26165760	26165744	28
chr1_h1	26178695	26179645	26179130	9
chr1_h1	26313149	26314373	26313763	8
chr1_h1	26383960	26384820	26384437	11
chr1_h1	26408122	26408869	26408517	14
chr1_h1	26422539	26423486	26423446	10
chr1_h1	26492089	26494002	26492262	9
chr1_h1	26499795	26500767	26500151	11
chr1_h1	26510846	26511686	26511320	88
chr1_h1	26614672	26615530	26615090	19
chr1_h1	26622575	26623482	26623099	13
chr1_h1	26636190	26636991	26636530	28
chr1_h1	26642464	26643330	26642864	6
chr1_h1	26643790	26644593	26643835	9
chr1_h1	26653630	26654572	26654021	7
