Motif	Factor	Evidence	Curated
MA0635.1_BARHL2	h1SMcG0022062	Orthologs	N
MA0635.1_BARHL2	h1SMcG0000941	Orthologs	N
MA0635.1_BARHL2	h1SMcG0007216	Orthologs	N
MA0635.1_BARHL2	h1SMcG0018976	Orthologs	N
MA0635.1_BARHL2	h1SMcG0003960	Orthologs	N
MA0635.1_BARHL2	h1SMcG0006671	Orthologs	N
MA0635.1_BARHL2	h1SMcG0022072	Orthologs	N
MA0635.1_BARHL2	h1SMcG0006497	Orthologs	N
MA0635.1_BARHL2	h1SMcG0012941	Orthologs	N
MA0635.1_BARHL2	h1SMcG0003861	Orthologs	N
MA0635.1_BARHL2	h1SMcG0021059	Orthologs	N
MA0635.1_BARHL2	h1SMcG0006855	Orthologs	N
MA0635.1_BARHL2	h1SMcG0011535	Orthologs	N
MA0635.1_BARHL2	h1SMcG0019014	Orthologs	N
MA0635.1_BARHL2	h1SMcG0000548	Orthologs	N
MA0635.1_BARHL2	h1SMcG0021271	Orthologs	N
MA0635.1_BARHL2	h1SMcG0001296	Orthologs	N
MA0635.1_BARHL2	h1SMcG0000012	Orthologs	N
MA0635.1_BARHL2	h1SMcG0004569	Orthologs	N
MA0635.1_BARHL2	h1SMcG0008090	Orthologs	N
MA0635.1_BARHL2	h1SMcG0009117	Orthologs	N
MA0635.1_BARHL2	h1SMcG0011765	Orthologs	N
MA0635.1_BARHL2	h1SMcG0007041	Orthologs	N
MA0635.1_BARHL2	NO ORTHOLOGS FOUND	Orthologs	N
MA0635.1_BARHL2	h1SMcG0002721	Orthologs	N
MA0635.1_BARHL2	h1SMcG0009116	Orthologs	N
MA0875.1_BARX1	h1SMcG0010623	Orthologs	N
MA0875.1_BARX1	h1SMcG0020634	Orthologs	N
MA0875.1_BARX1	h1SMcG0020740	Orthologs	N
MA0875.1_BARX1	h1SMcG0008401	Orthologs	N
MA0875.1_BARX1	h1SMcG0015572	Orthologs	N
MA0875.1_BARX1	h1SMcG0009835	Orthologs	N
MA0875.1_BARX1	h1SMcG0016884	Orthologs	N
MA0875.1_BARX1	h1SMcG0013909	Orthologs	N
MA0875.1_BARX1	h1SMcG0022062	Orthologs	N
MA0875.1_BARX1	h1SMcG0000941	Orthologs	N
MA0875.1_BARX1	h1SMcG0007216	Orthologs	N
MA0875.1_BARX1	h1SMcG0018976	Orthologs	N
MA0875.1_BARX1	h1SMcG0003960	Orthologs	N
MA0875.1_BARX1	h1SMcG0006671	Orthologs	N
MA0875.1_BARX1	h1SMcG0022072	Orthologs	N
MA0875.1_BARX1	h1SMcG0006497	Orthologs	N
MA0875.1_BARX1	h1SMcG0012941	Orthologs	N
MA0875.1_BARX1	h1SMcG0003861	Orthologs	N
MA0875.1_BARX1	h1SMcG0021059	Orthologs	N
MA0875.1_BARX1	h1SMcG0006855	Orthologs	N
MA0875.1_BARX1	h1SMcG0011535	Orthologs	N
MA0875.1_BARX1	h1SMcG0019014	Orthologs	N
MA0875.1_BARX1	h1SMcG0000548	Orthologs	N
MA0875.1_BARX1	h1SMcG0021271	Orthologs	N
MA0875.1_BARX1	h1SMcG0001296	Orthologs	N
MA0875.1_BARX1	h1SMcG0000012	Orthologs	N
MA0875.1_BARX1	h1SMcG0004569	Orthologs	N
MA0875.1_BARX1	h1SMcG0008090	Orthologs	N
MA0875.1_BARX1	h1SMcG0009117	Orthologs	N
MA0875.1_BARX1	h1SMcG0011765	Orthologs	N
MA0875.1_BARX1	h1SMcG0007041	Orthologs	N
MA0875.1_BARX1	NO ORTHOLOGS FOUND	Orthologs	N
MA0875.1_BARX1	h1SMcG0002721	Orthologs	N
MA0875.1_BARX1	h1SMcG0009116	Orthologs	N
MA0278.1_BAS1	NO ORTHOLOGS FOUND	Orthologs	N
MA1634.1_BATF	NO ORTHOLOGS FOUND	Orthologs	N
MA0462.2_BATF::JUN	h1SMcG0008373	Orthologs	N
MA0835.2_BATF3	NO ORTHOLOGS FOUND	Orthologs	N
MA0212.1_bcd	NO ORTHOLOGS FOUND	Orthologs	N
MA0463.2_BCL6	NO ORTHOLOGS FOUND	Orthologs	N
MA0731.1_BCL6B	NO ORTHOLOGS FOUND	Orthologs	N
MA0529.2_BEAF-32	NO ORTHOLOGS FOUND	Orthologs	N
MA0956.1_BEE2	NO ORTHOLOGS FOUND	Orthologs	N
MA1332.1_BEH2	NO ORTHOLOGS FOUND	Orthologs	N
MA1333.1_BEH3	NO ORTHOLOGS FOUND	Orthologs	N
MA1331.1_BEH4	NO ORTHOLOGS FOUND	Orthologs	N
MA0242.1_Bgb::run	NO ORTHOLOGS FOUND	Orthologs	N
MA0960.1_BHLH104	NO ORTHOLOGS FOUND	Orthologs	N
MA0961.1_BHLH112	NO ORTHOLOGS FOUND	Orthologs	N
MA0958.1_BHLH13	NO ORTHOLOGS FOUND	Orthologs	N
MA1358.1_bHLH130	NO ORTHOLOGS FOUND	Orthologs	N
MA1361.1_bHLH18	NO ORTHOLOGS FOUND	Orthologs	N
MA0957.1_BHLH3	NO ORTHOLOGS FOUND	Orthologs	N
MA1359.1_bHLH31	NO ORTHOLOGS FOUND	Orthologs	N
MA0962.1_BHLH34	NO ORTHOLOGS FOUND	Orthologs	N
MA1363.1_bHLH69	NO ORTHOLOGS FOUND	Orthologs	N
MA1360.1_bHLH74	NO ORTHOLOGS FOUND	Orthologs	N
MA1362.1_bHLH77	NO ORTHOLOGS FOUND	Orthologs	N
MA0963.1_BHLH78	NO ORTHOLOGS FOUND	Orthologs	N
MA1357.1_bHLH80	NO ORTHOLOGS FOUND	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0018604	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0004451	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0007018	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0022832	Orthologs	N
MA0607.1_Bhlha15	h1SMnG0012616	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0021180	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0018400	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0001162	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0008214	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0009326	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0002524	Orthologs	N
MA0607.1_Bhlha15	h1SMnG0030649	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0019258	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0016534	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0001060	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0001334	Orthologs	N
MA0607.1_Bhlha15	h1SMcG0021898	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0018604	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0004451	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0007018	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0022832	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMnG0012616	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0021180	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0018400	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0001162	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0008214	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0009326	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0002524	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMnG0030649	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0019258	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0016534	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0001060	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0001334	Orthologs	N
MA1472.1_BHLHA15(var.2)	h1SMcG0021898	Orthologs	N
MA0818.1_BHLHE22	h1SMcG0012768	Orthologs	N
MA1635.1_BHLHE22(var.2)	h1SMcG0012768	Orthologs	N
MA0817.1_BHLHE23	h1SMcG0012768	Orthologs	N
MA0464.2_BHLHE40	NO ORTHOLOGS FOUND	Orthologs	N
MA0636.1_BHLHE41	NO ORTHOLOGS FOUND	Orthologs	N
MA0964.1_BIM1	NO ORTHOLOGS FOUND	Orthologs	N
MA0965.1_BIM2	NO ORTHOLOGS FOUND	Orthologs	N
MA0966.1_BIM3	NO ORTHOLOGS FOUND	Orthologs	N
MA1404.1_BPC1	NO ORTHOLOGS FOUND	Orthologs	N
MA1403.1_BPC5	NO ORTHOLOGS FOUND	Orthologs	N
MA1402.1_BPC6	NO ORTHOLOGS FOUND	Orthologs	N
MA0010.1_br	NO ORTHOLOGS FOUND	Orthologs	N
MA0011.1_br(var.2)	NO ORTHOLOGS FOUND	Orthologs	N
MA0012.1_br(var.3)	NO ORTHOLOGS FOUND	Orthologs	N
MA0013.1_br(var.4)	NO ORTHOLOGS FOUND	Orthologs	N
MA0213.1_brk	NO ORTHOLOGS FOUND	Orthologs	N
MA0214.1_bsh	h1SMcG0010623	Orthologs	N
MA0214.1_bsh	h1SMcG0020634	Orthologs	N
MA0214.1_bsh	h1SMcG0020740	Orthologs	N
MA0214.1_bsh	h1SMcG0008401	Orthologs	N
MA0214.1_bsh	h1SMcG0015572	Orthologs	N
MA0214.1_bsh	h1SMcG0009835	Orthologs	N
MA0214.1_bsh	h1SMcG0016884	Orthologs	N
MA0214.1_bsh	h1SMcG0013909	Orthologs	N
MA0214.1_bsh	h1SMcG0022062	Orthologs	N
MA0214.1_bsh	h1SMcG0000941	Orthologs	N
MA0214.1_bsh	h1SMcG0007216	Orthologs	N
MA0214.1_bsh	h1SMcG0018976	Orthologs	N
MA0214.1_bsh	h1SMcG0003960	Orthologs	N
MA0214.1_bsh	h1SMcG0006671	Orthologs	N
MA0214.1_bsh	h1SMcG0022072	Orthologs	N
MA0214.1_bsh	h1SMcG0006497	Orthologs	N
MA0214.1_bsh	h1SMcG0012941	Orthologs	N
MA0214.1_bsh	h1SMcG0003861	Orthologs	N
MA0214.1_bsh	h1SMcG0021059	Orthologs	N
MA0214.1_bsh	h1SMcG0006855	Orthologs	N
MA0214.1_bsh	h1SMcG0011535	Orthologs	N
MA0214.1_bsh	h1SMcG0019014	Orthologs	N
MA0214.1_bsh	h1SMcG0000548	Orthologs	N
MA0214.1_bsh	h1SMcG0021271	Orthologs	N
MA0214.1_bsh	h1SMcG0001296	Orthologs	N
MA0214.1_bsh	h1SMcG0000012	Orthologs	N
MA0214.1_bsh	h1SMcG0004569	Orthologs	N
MA0214.1_bsh	h1SMcG0008090	Orthologs	N
MA0214.1_bsh	h1SMcG0009117	Orthologs	N
MA0214.1_bsh	h1SMcG0011765	Orthologs	N
MA0214.1_bsh	h1SMcG0007041	Orthologs	N
MA0214.1_bsh	NO ORTHOLOGS FOUND	Orthologs	N
MA0214.1_bsh	h1SMcG0002721	Orthologs	N
MA0214.1_bsh	h1SMcG0009116	Orthologs	N
MA0876.1_BSX	h1SMcG0010623	Orthologs	N
MA0876.1_BSX	h1SMcG0020634	Orthologs	N
MA0876.1_BSX	h1SMcG0020740	Orthologs	N
MA0876.1_BSX	h1SMcG0008401	Orthologs	N
MA0876.1_BSX	h1SMcG0015572	Orthologs	N
MA0876.1_BSX	h1SMcG0009835	Orthologs	N
MA0876.1_BSX	h1SMcG0016884	Orthologs	N
MA0876.1_BSX	h1SMcG0013909	Orthologs	N
MA0876.1_BSX	h1SMcG0022062	Orthologs	N
MA0876.1_BSX	h1SMcG0000941	Orthologs	N
MA0876.1_BSX	h1SMcG0007216	Orthologs	N
MA0876.1_BSX	h1SMcG0018976	Orthologs	N
MA0876.1_BSX	h1SMcG0003960	Orthologs	N
MA0876.1_BSX	h1SMcG0006671	Orthologs	N
MA0876.1_BSX	h1SMcG0022072	Orthologs	N
MA0876.1_BSX	h1SMcG0006497	Orthologs	N
MA0876.1_BSX	h1SMcG0012941	Orthologs	N
MA0876.1_BSX	h1SMcG0003861	Orthologs	N
MA0876.1_BSX	h1SMcG0021059	Orthologs	N
MA0876.1_BSX	h1SMcG0006855	Orthologs	N
MA0876.1_BSX	h1SMcG0011535	Orthologs	N
MA0876.1_BSX	h1SMcG0019014	Orthologs	N
MA0876.1_BSX	h1SMcG0000548	Orthologs	N
MA0876.1_BSX	h1SMcG0021271	Orthologs	N
MA0876.1_BSX	h1SMcG0001296	Orthologs	N
MA0876.1_BSX	h1SMcG0000012	Orthologs	N
MA0876.1_BSX	h1SMcG0004569	Orthologs	N
MA0876.1_BSX	h1SMcG0008090	Orthologs	N
MA0876.1_BSX	h1SMcG0009117	Orthologs	N
MA0876.1_BSX	h1SMcG0011765	Orthologs	N
MA0876.1_BSX	h1SMcG0007041	Orthologs	N
MA0876.1_BSX	NO ORTHOLOGS FOUND	Orthologs	N
MA0876.1_BSX	h1SMcG0002721	Orthologs	N
MA0876.1_BSX	h1SMcG0009116	Orthologs	N
MA1407.1_bZIP14	NO ORTHOLOGS FOUND	Orthologs	N
MA1349.1_bZIP16	NO ORTHOLOGS FOUND	Orthologs	N
MA1344.1_bZIP28	NO ORTHOLOGS FOUND	Orthologs	N
MA1340.1_bZIP3	NO ORTHOLOGS FOUND	Orthologs	N
MA1350.1_bZIP42	NO ORTHOLOGS FOUND	Orthologs	N
MA1339.1_bZIP43	NO ORTHOLOGS FOUND	Orthologs	N
MA1337.1_bZIP44	NO ORTHOLOGS FOUND	Orthologs	N
MA1345.1_bZIP48	NO ORTHOLOGS FOUND	Orthologs	N
MA1342.1_bZIP50	NO ORTHOLOGS FOUND	Orthologs	N
MA1343.1_bZIP52	NO ORTHOLOGS FOUND	Orthologs	N
MA1341.1_bZIP53	NO ORTHOLOGS FOUND	Orthologs	N
MA0967.1_BZIP60	NO ORTHOLOGS FOUND	Orthologs	N
MA0968.2_bZIP68	NO ORTHOLOGS FOUND	Orthologs	N
MA0096.1_bZIP910	NO ORTHOLOGS FOUND	Orthologs	N
MA0097.1_bZIP911	NO ORTHOLOGS FOUND	Orthologs	N
MA0550.2_BZR1	NO ORTHOLOGS FOUND	Orthologs	N
MA0549.1_BZR2	NO ORTHOLOGS FOUND	Orthologs	N
MA0170.1_C15	NO ORTHOLOGS FOUND	Orthologs	N
MA0216.2_cad	NO ORTHOLOGS FOUND	Orthologs	N
MA0279.1_CAD1	NO ORTHOLOGS FOUND	Orthologs	N
MA1197.1_CAMTA1	NO ORTHOLOGS FOUND	Orthologs	N
MA0280.1_CAT8	NO ORTHOLOGS FOUND	Orthologs	N
MA0281.1_CBF1	h1SMcG0018959	Orthologs	N
MA1224.1_CBF1	h1SMcG0018959	Orthologs	N
MA1217.1_CBF2	NO ORTHOLOGS FOUND	Orthologs	N
MA1218.1_CBF4	NO ORTHOLOGS FOUND	Orthologs	N
MA0972.1_CCA1	NO ORTHOLOGS FOUND	Orthologs	N
MA0579.1_CDC5	h1SMcG0021112	Orthologs	N
MA0973.1_CDF2	NO ORTHOLOGS FOUND	Orthologs	N
MA0974.2_CDF3	NO ORTHOLOGS FOUND	Orthologs	N
MA0878.2_CDX1	NO ORTHOLOGS FOUND	Orthologs	N
MA0465.2_CDX2	NO ORTHOLOGS FOUND	Orthologs	N
MA1444.1_cebp-1	NO ORTHOLOGS FOUND	Orthologs	N
MA0102.4_CEBPA	NO ORTHOLOGS FOUND	Orthologs	N
MA0466.2_CEBPB	NO ORTHOLOGS FOUND	Orthologs	N
MA0836.2_CEBPD	NO ORTHOLOGS FOUND	Orthologs	N
MA0837.1_CEBPE	NO ORTHOLOGS FOUND	Orthologs	N
MA0838.1_CEBPG	NO ORTHOLOGS FOUND	Orthologs	N
MA1636.1_CEBPG(var.2)	NO ORTHOLOGS FOUND	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0020456	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0016366	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0006684	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0008475	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0015394	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0022016	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0007253	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0000761	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0002883	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0022849	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0003736	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0006514	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0012776	Orthologs	N
MA0263.1_ceh-10::ttx-3	h1SMcG0011515	Orthologs	N
MA1219.1_CEJ1	NO ORTHOLOGS FOUND	Orthologs	N
MA0637.1_CENPB	h1SMcG0010264	Orthologs	N
MA0637.1_CENPB	NO ORTHOLOGS FOUND	Orthologs	N
MA0637.1_CENPB	h1SMnG0020542	Orthologs	N
MA0637.1_CENPB	h1SMnG0008499	Orthologs	N
MA0637.1_CENPB	h1SMcG0008570	Orthologs	N
MA0282.1_CEP3	NO ORTHOLOGS FOUND	Orthologs	N
MA0922.1_ces-2	NO ORTHOLOGS FOUND	Orthologs	N
MA0015.1_Cf2	NO ORTHOLOGS FOUND	Orthologs	N
MA0176.1_CG15696-RA	NO ORTHOLOGS FOUND	Orthologs	N
MA0178.1_CG32105	h1SMcG0021695	Orthologs	N
MA0178.1_CG32105	h1SMcG0017394	Orthologs	N
MA0178.1_CG32105	h1SMcG0007474	Orthologs	N
MA0178.1_CG32105	h1SMcG0003793	Orthologs	N
MA0283.1_CHA4	NO ORTHOLOGS FOUND	Orthologs	N
MA0260.1_che-1	NO ORTHOLOGS FOUND	Orthologs	N
MA0284.1_CIN5	NO ORTHOLOGS FOUND	Orthologs	N
MA1700.1_Clamp	NO ORTHOLOGS FOUND	Orthologs	N
MA0819.1_CLOCK	NO ORTHOLOGS FOUND	Orthologs	N
MA0969.1_CMTA2	NO ORTHOLOGS FOUND	Orthologs	N
MA0970.1_CMTA3	NO ORTHOLOGS FOUND	Orthologs	N
MA0530.1_cnc::maf-S	NO ORTHOLOGS FOUND	Orthologs	N
MA1279.1_COG1	NO ORTHOLOGS FOUND	Orthologs	N
MA1432.1_cre-1	NO ORTHOLOGS FOUND	Orthologs	N
MA0018.4_CREB1	h1SMcG0006635	Orthologs	N
MA0638.1_CREB3	h1SMcG0000285	Orthologs	N
MA0638.1_CREB3	NO ORTHOLOGS FOUND	Orthologs	N
MA0638.1_CREB3	h1SMcG0021266	Orthologs	N
MA0839.1_CREB3L1	h1SMcG0000285	Orthologs	N
MA0839.1_CREB3L1	NO ORTHOLOGS FOUND	Orthologs	N
MA0839.1_CREB3L1	h1SMcG0021266	Orthologs	N
MA0608.1_Creb3l2	h1SMcG0000285	Orthologs	N
MA0608.1_Creb3l2	NO ORTHOLOGS FOUND	Orthologs	N
MA0608.1_Creb3l2	h1SMcG0021266	Orthologs	N
MA1474.1_CREB3L4	h1SMcG0000285	Orthologs	N
MA1474.1_CREB3L4	NO ORTHOLOGS FOUND	Orthologs	N
MA1474.1_CREB3L4	h1SMcG0021266	Orthologs	N
MA1475.1_CREB3L4(var.2)	h1SMcG0000285	Orthologs	N
MA1475.1_CREB3L4(var.2)	NO ORTHOLOGS FOUND	Orthologs	N
MA1475.1_CREB3L4(var.2)	h1SMcG0021266	Orthologs	N
MA0840.1_Creb5	NO ORTHOLOGS FOUND	Orthologs	N
MA0609.2_CREM	h1SMcG0006635	Orthologs	N
MA0975.1_CRF2	NO ORTHOLOGS FOUND	Orthologs	N
MA0976.2_CRF4	NO ORTHOLOGS FOUND	Orthologs	N
MA0467.1_Crx	h1SMcG0020456	Orthologs	N
MA0467.1_Crx	h1SMcG0016366	Orthologs	N
MA0467.1_Crx	h1SMcG0006684	Orthologs	N
MA0467.1_Crx	h1SMcG0008475	Orthologs	N
MA0467.1_Crx	h1SMcG0015394	Orthologs	N
MA0467.1_Crx	h1SMcG0022016	Orthologs	N
MA0467.1_Crx	h1SMcG0007253	Orthologs	N
MA0467.1_Crx	h1SMcG0000761	Orthologs	N
MA0467.1_Crx	h1SMcG0002883	Orthologs	N
MA0467.1_Crx	h1SMcG0022849	Orthologs	N
MA0467.1_Crx	h1SMcG0003736	Orthologs	N
MA0467.1_Crx	h1SMcG0006514	Orthologs	N
MA0467.1_Crx	h1SMcG0012776	Orthologs	N
MA0467.1_Crx	h1SMcG0011515	Orthologs	N
MA0285.1_CRZ1	NO ORTHOLOGS FOUND	Orthologs	N
MA0286.1_CST6	NO ORTHOLOGS FOUND	Orthologs	N
MA0218.1_ct	NO ORTHOLOGS FOUND	Orthologs	N
MA1102.2_CTCFL	NO ORTHOLOGS FOUND	Orthologs	N
MA0287.1_CUP2	NO ORTHOLOGS FOUND	Orthologs	N
MA0754.1_CUX1	h1SMcG0010220	Orthologs	N
MA0754.1_CUX1	NO ORTHOLOGS FOUND	Orthologs	N
MA0755.1_CUX2	h1SMcG0010220	Orthologs	N
MA0755.1_CUX2	NO ORTHOLOGS FOUND	Orthologs	N
MA0445.1_D	NO ORTHOLOGS FOUND	Orthologs	N
MA0538.1_daf-12	NO ORTHOLOGS FOUND	Orthologs	N
MA1446.1_daf-16	NO ORTHOLOGS FOUND	Orthologs	N
MA1271.1_DAG2	NO ORTHOLOGS FOUND	Orthologs	N
MA0289.1_DAL80	NO ORTHOLOGS FOUND	Orthologs	N
MA0290.1_DAL81	NO ORTHOLOGS FOUND	Orthologs	N
MA0291.1_DAL82	NO ORTHOLOGS FOUND	Orthologs	N
MA0639.1_DBP	h1SMcG0018681	Orthologs	N
MA0639.1_DBP	NO ORTHOLOGS FOUND	Orthologs	N
MA0174.1_Dbx	NO ORTHOLOGS FOUND	Orthologs	N
MA0174.1_Dbx	h1SMcG0010623	Orthologs	N
MA0174.1_Dbx	h1SMcG0020634	Orthologs	N
MA0174.1_Dbx	h1SMcG0020740	Orthologs	N
MA0174.1_Dbx	h1SMcG0008401	Orthologs	N
MA0174.1_Dbx	h1SMcG0015572	Orthologs	N
MA0174.1_Dbx	h1SMcG0009835	Orthologs	N
MA0174.1_Dbx	h1SMcG0016884	Orthologs	N
MA0174.1_Dbx	h1SMcG0013909	Orthologs	N
MA0174.1_Dbx	h1SMcG0022062	Orthologs	N
MA0174.1_Dbx	h1SMcG0000941	Orthologs	N
MA0174.1_Dbx	h1SMcG0007216	Orthologs	N
MA0174.1_Dbx	h1SMcG0018976	Orthologs	N
MA0174.1_Dbx	h1SMcG0003960	Orthologs	N
MA0174.1_Dbx	h1SMcG0006671	Orthologs	N
MA0174.1_Dbx	h1SMcG0022072	Orthologs	N
MA0174.1_Dbx	h1SMcG0006497	Orthologs	N
MA0174.1_Dbx	h1SMcG0012941	Orthologs	N
MA0174.1_Dbx	h1SMcG0003861	Orthologs	N
MA0174.1_Dbx	h1SMcG0021059	Orthologs	N
MA0174.1_Dbx	h1SMcG0006855	Orthologs	N
MA0174.1_Dbx	h1SMcG0011535	Orthologs	N
MA0174.1_Dbx	h1SMcG0019014	Orthologs	N
MA0174.1_Dbx	h1SMcG0000548	Orthologs	N
MA0174.1_Dbx	h1SMcG0021271	Orthologs	N
MA0174.1_Dbx	h1SMcG0001296	Orthologs	N
MA0174.1_Dbx	h1SMcG0000012	Orthologs	N
MA0174.1_Dbx	h1SMcG0004569	Orthologs	N
MA0174.1_Dbx	h1SMcG0008090	Orthologs	N
MA0174.1_Dbx	h1SMcG0009117	Orthologs	N
MA0174.1_Dbx	h1SMcG0011765	Orthologs	N
MA0174.1_Dbx	h1SMcG0007041	Orthologs	N
MA0174.1_Dbx	h1SMcG0002721	Orthologs	N
MA0174.1_Dbx	h1SMcG0009116	Orthologs	N
MA0019.1_Ddit3::Cebpa	NO ORTHOLOGS FOUND	Orthologs	N
MA0185.1_Deaf1	NO ORTHOLOGS FOUND	Orthologs	N
MA1376.1_DEAR3	NO ORTHOLOGS FOUND	Orthologs	N
MA1251.1_DEAR5	NO ORTHOLOGS FOUND	Orthologs	N
MA0186.1_Dfd	h1SMcG0010623	Orthologs	N
MA0186.1_Dfd	h1SMcG0020634	Orthologs	N
MA0186.1_Dfd	h1SMcG0020740	Orthologs	N
MA0186.1_Dfd	h1SMcG0008401	Orthologs	N
MA0186.1_Dfd	h1SMcG0015572	Orthologs	N
MA0186.1_Dfd	h1SMcG0009835	Orthologs	N
MA0186.1_Dfd	h1SMcG0016884	Orthologs	N
MA0186.1_Dfd	h1SMcG0013909	Orthologs	N
MA0186.1_Dfd	h1SMcG0022062	Orthologs	N
MA0186.1_Dfd	h1SMcG0000941	Orthologs	N
MA0186.1_Dfd	h1SMcG0007216	Orthologs	N
MA0186.1_Dfd	h1SMcG0018976	Orthologs	N
MA0186.1_Dfd	h1SMcG0003960	Orthologs	N
MA0186.1_Dfd	h1SMcG0006671	Orthologs	N
MA0186.1_Dfd	h1SMcG0022072	Orthologs	N
MA0186.1_Dfd	h1SMcG0006497	Orthologs	N
MA0186.1_Dfd	h1SMcG0012941	Orthologs	N
MA0186.1_Dfd	h1SMcG0003861	Orthologs	N
MA0186.1_Dfd	h1SMcG0021059	Orthologs	N
MA0186.1_Dfd	h1SMcG0006855	Orthologs	N
MA0186.1_Dfd	h1SMcG0011535	Orthologs	N
MA0186.1_Dfd	h1SMcG0019014	Orthologs	N
MA0186.1_Dfd	h1SMcG0000548	Orthologs	N
MA0186.1_Dfd	h1SMcG0021271	Orthologs	N
MA0186.1_Dfd	h1SMcG0001296	Orthologs	N
MA0186.1_Dfd	h1SMcG0000012	Orthologs	N
MA0186.1_Dfd	h1SMcG0004569	Orthologs	N
MA0186.1_Dfd	h1SMcG0008090	Orthologs	N
MA0186.1_Dfd	h1SMcG0009117	Orthologs	N
MA0186.1_Dfd	h1SMcG0011765	Orthologs	N
MA0186.1_Dfd	h1SMcG0007041	Orthologs	N
MA0186.1_Dfd	NO ORTHOLOGS FOUND	Orthologs	N
MA0186.1_Dfd	h1SMcG0002721	Orthologs	N
MA0186.1_Dfd	h1SMcG0009116	Orthologs	N
MA0022.1_dl	NO ORTHOLOGS FOUND	Orthologs	N
MA0023.1_dl(var.2)	NO ORTHOLOGS FOUND	Orthologs	N
MA0187.1_Dll	NO ORTHOLOGS FOUND	Orthologs	N
MA0879.1_Dlx1	h1SMcG0002500	Orthologs	N
MA0885.1_Dlx2	h1SMcG0002500	Orthologs	N
MA0880.1_Dlx3	h1SMcG0002500	Orthologs	N
MA0881.1_Dlx4	h1SMcG0002500	Orthologs	N
MA1476.1_DLX5	h1SMcG0002500	Orthologs	N
MA0882.1_DLX6	h1SMcG0002500	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0020456	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0016366	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0006684	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0008475	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0015394	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0022016	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0007253	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0000761	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0002883	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0022849	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0003736	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0006514	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0012776	Orthologs	N
MA0883.1_Dmbx1	h1SMcG0011515	Orthologs	N
MA1603.1_Dmrt1	h1SMcG0014163	Orthologs	N
