Motif	Factor	Evidence	Curated
GM.5.0.C2H2_ZF.0148	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0133	h1SMcG0008090	Orthologs	N
GM.5.0.Paired_box.0009	h1SMcG0008441	Orthologs	N
GM.5.0.bZIP.0055	h1SMcG0008408	Orthologs	N
GM.5.0.C2H2_ZF.0149	h1SMcG0010990	Orthologs	N
GM.5.0.THAP_finger.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0056	h1SMcG0006635	Orthologs	N
GM.5.0.AP-2.0008	h1SMcG0006465	Orthologs	N
GM.5.0.T-box.0016	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0036	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain_POU.0013	h1SMcG0013730	Orthologs	N
GM.5.0.C2H2_ZF.0150	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.T-box.0017	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0057	h1SMcG0012645	Orthologs	N
GM.5.0.Pipsqueak.0001	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0037	h1SMcG0022769	Orthologs	N
GM.5.0.Unknown.0037	h1SMcG0007447	Orthologs	N
GM.5.0.Unknown.0037	h1SMnG0012538	Orthologs	N
GM.5.0.Unknown.0037	h1SMcG0022770	Orthologs	N
GM.5.0.Homeodomain.0134	h1SMcG0020740	Orthologs	N
GM.5.0.AT_hook.0002	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0038	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0078	h1SMcG0011606	Orthologs	N
GM.5.0.Unknown.0039	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0079	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0014	h1SMcG0009369	Orthologs	N
GM.5.0.GATA.0015	h1SMcG0009369	Orthologs	N
GM.5.0.Myb_SANT.0010	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0151	h1SMcG0000013	Orthologs	N
GM.5.0.Nuclear_receptor.0080	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0152	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0135	h1SMcG0008090	Orthologs	N
GM.5.0.Rel.0017	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0028	h1SMcG0000267	Orthologs	N
GM.5.0.RFX.0007	h1SMcG0015193	Orthologs	N
GM.5.0.Nuclear_receptor.0081	h1SMcG0015595	Orthologs	N
GM.5.0.bZIP.0058	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0059	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0082	h1SMcG0019688	Orthologs	N
GM.5.0.C2H2_ZF.0153	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.ARID_BRIGHT.0002	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0060	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0018	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0061	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0083	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0154	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0059	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0040	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0041	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0042	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0043	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0155	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0156	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.E2F.0015	h1SMnG0017612	Orthologs	N
GM.5.0.E2F.0015	h1SMcG0010707	Orthologs	N
GM.5.0.Mixed.0060	h1SMcG0007329	Orthologs	N
GM.5.0.Mixed.0060	h1SMcG0007325	Orthologs	N
GM.5.0.bZIP.0062	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0157	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0013	h1SMcG0001975	Orthologs	N
GM.5.0.Homeodomain.0136	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0044	h1SMcG0006465	Orthologs	N
GM.5.0.C2H2_ZF.0158	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0076	h1SMcG0022451	Orthologs	N
GM.5.0.GCM.0004	h1SMcG0013982	Orthologs	N
GM.5.0.CUT_Homeodomain.0006	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0006	h1SMcG0019233	Orthologs	N
GM.5.0.STAT.0012	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0012	h1SMcG0007325	Orthologs	N
GM.5.0.bZIP.0063	h1SMcG0008373	Orthologs	N
GM.5.0.STAT.0013	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0013	h1SMcG0007325	Orthologs	N
GM.5.0.IRF.0014	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0012	h1SMcG0008246	Orthologs	N
GM.5.0.Unknown.0045	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0046	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0047	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0013	h1SMcG0008246	Orthologs	N
GM.5.0.Unknown.0048	h1SMcG0017995	Orthologs	N
GM.5.0.bZIP.0064	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0077	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0159	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.T-box.0018	h1SMcG0010122	Orthologs	N
GM.5.0.C2H2_ZF.0160	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0161	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Grainyhead.0007	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0049	h1SMcG0015958	Orthologs	N
GM.5.0.Unknown.0049	h1SMcG0002678	Orthologs	N
GM.5.0.T-box.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0065	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0162	h1SMcG0010990	Orthologs	N
GM.5.0.C2H2_ZF.0162	h1SMcG0018295	Orthologs	N
GM.5.0.C2H2_ZF.0162	h1SMcG0018294	Orthologs	N
GM.5.0.bHLH.0078	h1SMcG0009326	Orthologs	N
GM.5.0.Unknown.0050	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0137	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0137	h1SMcG0002500	Orthologs	N
GM.5.0.Homeodomain.0137	h1SMcG0007041	Orthologs	N
GM.5.0.Forkhead.0035	h1SMcG0003032	Orthologs	N
GM.5.0.C2H2_ZF.0163	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0164	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.TEA.0004	h1SMcG0015294	Orthologs	N
GM.5.0.Forkhead.0036	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0036	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0036	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0036	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0036	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0036	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0036	h1SMcG0007411	Orthologs	N
GM.5.0.Mixed.0061	h1SMcG0009273	Orthologs	N
GM.5.0.Unknown.0051	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0079	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.AP-2.0009	h1SMcG0006465	Orthologs	N
GM.5.0.RFX.0008	h1SMcG0015193	Orthologs	N
GM.5.0.Mixed.0062	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0052	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0053	h1SMnG0003206	Orthologs	N
GM.5.0.Unknown.0053	h1SMcG0001963	Orthologs	N
GM.5.0.Unknown.0054	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0016	h1SMcG0009369	Orthologs	N
GM.5.0.C2H2_ZF.0165	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0055	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0166	>h1SMcG0005177	Orthologs	N
GM.5.0.C2H2_ZF.0167	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0168	h1SMcG0011808	Orthologs	N
GM.5.0.C2H2_ZF.0168	h1SMcG0014387	Orthologs	N
GM.5.0.Paired_box.0010	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0169	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0080	h1SMcG0020191	Orthologs	N
GM.5.0.Unknown.0056	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0170	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0138	h1SMcG0021059	Orthologs	N
GM.5.0.bHLH.0081	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0037	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0057	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0139	h1SMcG0003130	Orthologs	N
GM.5.0.C2H2_ZF.0171	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0031	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0058	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0082	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0083	h1SMcG0022451	Orthologs	N
GM.5.0.bZIP.0066	h1SMcG0010609	Orthologs	N
GM.5.0.bZIP.0066	h1SMcG0017602	Orthologs	N
GM.5.0.bZIP.0066	h1SMcG0004816	Orthologs	N
GM.5.0.Mixed.0063	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0140	h1SMcG0013158	Orthologs	N
GM.5.0.Homeodomain.0140	h1SMcG0022494	Orthologs	N
GM.5.0.Unknown.0059	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0060	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0029	h1SMcG0000267	Orthologs	N
GM.5.0.Ets.0029	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0029	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0029	h1SMcG0021529	Orthologs	N
GM.5.0.C2H2_ZF.0172	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0173	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0017	h1SMcG0009369	Orthologs	N
GM.5.0.bHLH.0084	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0014	h1SMcG0008246	Orthologs	N
GM.5.0.C2H2_ZF.0174	>h1SMcG0005177	Orthologs	N
GM.5.0.C2H2_ZF.0175	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.AT_hook.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0141	h1SMcG0021332	Orthologs	N
GM.5.0.bZIP.0067	h1SMcG0006635	Orthologs	N
GM.5.0.Homeodomain.0142	h1SMcG0003298	Orthologs	N
GM.5.0.Zinc_cluster.0001	h1SMcG0022412	Orthologs	N
GM.5.0.T-box.0020	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.THAP_finger.0004	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0176	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0038	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0038	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0038	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0038	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0038	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0038	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0038	h1SMcG0007411	Orthologs	N
GM.5.0.Nuclear_receptor.0084	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0061	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0030	h1SMcG0000267	Orthologs	N
GM.5.0.Unknown.0062	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0063	h1SMcG0004888	Orthologs	N
GM.5.0.C2H2_ZF.0177	h1SMcG0015343	Orthologs	N
GM.5.0.C2H2_ZF.0177	h1SMcG0022224	Orthologs	N
GM.5.0.Nuclear_receptor.0085	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0031	h1SMcG0000267	Orthologs	N
GM.5.0.Unknown.0064	h1SMcG0004888	Orthologs	N
GM.5.0.p53.0006	>h1SMcG0016868	Orthologs	N
GM.5.0.Homeodomain.0143	h1SMcG0007041	Orthologs	N
GM.5.0.Nuclear_receptor.0086	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0065	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0068	h1SMcG0006635	Orthologs	N
GM.5.0.Unknown.0066	h1SMcG0010451	Orthologs	N
GM.5.0.Unknown.0066	h1SMcG0010448	Orthologs	N
GM.5.0.C2H2_ZF.0178	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0064	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Paired_box.0011	h1SMcG0008441	Orthologs	N
GM.5.0.RFX.0009	h1SMcG0015193	Orthologs	N
GM.5.0.Rel.0020	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0067	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0065	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0179	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0068	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GTF2I-like.0001	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0066	h1SMcG0008833	Orthologs	N
GM.5.0.Mixed.0066	h1SMcG0002614	Orthologs	N
GM.5.0.Mixed.0066	h1SMcG0013730	Orthologs	N
GM.5.0.Mixed.0067	h1SMcG0018062	Orthologs	N
GM.5.0.C2H2_ZF.0180	h1SMcG0011808	Orthologs	N
GM.5.0.C2H2_ZF.0180	h1SMcG0014387	Orthologs	N
GM.5.0.STAT.0014	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0014	h1SMcG0007325	Orthologs	N
GM.5.0.E2F.0016	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0181	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0011	h1SMcG0001098	Orthologs	N
GM.5.0.SMAD.0011	h1SMcG0018284	Orthologs	N
GM.5.0.SMAD.0011	h1SMcG0020557	Orthologs	N
GM.5.0.Nuclear_receptor.0087	h1SMcG0016703	Orthologs	N
GM.5.0.C2H2_ZF.0182	h1SMcG0000656	Orthologs	N
GM.5.0.Unknown.0069	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MBD.0001	h1SMcG0014015	Orthologs	N
GM.5.0.Mixed.0068	h1SMcG0021295	Orthologs	N
GM.5.0.bHLH.0085	h1SMcG0016956	Orthologs	N
GM.5.0.Myb_SANT.0011	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0183	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0184	h1SMcG0010990	Orthologs	N
GM.5.0.C2H2_ZF.0184	h1SMcG0018295	Orthologs	N
GM.5.0.C2H2_ZF.0184	h1SMcG0018294	Orthologs	N
GM.5.0.Unknown.0070	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0015	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0039	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0039	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0039	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0039	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0039	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0039	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0039	h1SMcG0007411	Orthologs	N
GM.5.0.MADS_box.0015	h1SMcG0000971	Orthologs	N
GM.5.0.Unknown.0071	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0069	h1SMcG0022769	Orthologs	N
GM.5.0.bZIP.0069	h1SMcG0007447	Orthologs	N
GM.5.0.bZIP.0069	h1SMnG0012538	Orthologs	N
GM.5.0.bZIP.0069	h1SMcG0022770	Orthologs	N
GM.5.0.Ets.0032	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0032	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0032	h1SMcG0021529	Orthologs	N
GM.5.0.Ets.0032	h1SMcG0000267	Orthologs	N
GM.5.0.STAT.0015	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0015	h1SMcG0007325	Orthologs	N
GM.5.0.Mixed.0069	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0012	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0012	h1SMcG0023128	Orthologs	N
GM.5.0.TBP.0002	h1SMcG0010076	Orthologs	N
GM.5.0.C2H2_ZF.0185	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0072	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.TBP.0003	h1SMcG0010076	Orthologs	N
GM.5.0.Homeodomain.0144	h1SMcG0012941	Orthologs	N
GM.5.0.Homeodomain.0144	h1SMcG0020740	Orthologs	N
GM.5.0.Paired_box.0012	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0186	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0073	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0088	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0145	h1SMcG0014159	Orthologs	N
GM.5.0.SMAD.0013	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0013	h1SMcG0023128	Orthologs	N
GM.5.0.E2F.0017	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0070	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0074	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0040	h1SMcG0003032	Orthologs	N
GM.5.0.p53.0007	>h1SMcG0016868	Orthologs	N
GM.5.0.Nuclear_receptor.0089	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0146	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0187	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0075	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0076	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0077	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0078	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.E2F.0018	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0079	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0086	h1SMcG0012768	Orthologs	N
GM.5.0.bZIP.0070	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0014	h1SMcG0001098	Orthologs	N
GM.5.0.SMAD.0014	h1SMcG0018284	Orthologs	N
GM.5.0.SMAD.0014	h1SMcG0020557	Orthologs	N
GM.5.0.STAT.0016	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0016	h1SMcG0007325	Orthologs	N
GM.5.0.Mixed.0071	h1SMcG0006042	Orthologs	N
GM.5.0.Mixed.0071	h1SMcG0022451	Orthologs	N
GM.5.0.Nuclear_receptor.0090	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Myb_SANT.0012	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SAND.0005	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0188	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0147	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0015	h1SMcG0004687	Orthologs	N
GM.5.0.Homeodomain.0148	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0016	h1SMcG0000971	Orthologs	N
GM.5.0.Nuclear_receptor.0091	h1SMcG0016703	Orthologs	N
GM.5.0.Mixed.0072	h1SMcG0020592	Orthologs	N
GM.5.0.Mixed.0072	h1SMcG0010290	Orthologs	N
GM.5.0.Mixed.0072	h1SMcG0010366	Orthologs	N
GM.5.0.Mixed.0072	h1SMcG0010076	Orthologs	N
GM.5.0.Mixed.0072	h1SMcG0006042	Orthologs	N
GM.5.0.Myb_SANT.0013	h1SMcG0013177	Orthologs	N
GM.5.0.Myb_SANT.0013	h1SMcG0013178	Orthologs	N
GM.5.0.Myb_SANT.0013	h1SMcG0013179	Orthologs	N
GM.5.0.Myb_SANT.0013	h1SMcG0013166	Orthologs	N
GM.5.0.Myb_SANT.0013	h1SMcG0013163	Orthologs	N
GM.5.0.Unknown.0080	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0081	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0092	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0073	h1SMcG0010220	Orthologs	N
GM.5.0.Mixed.0073	h1SMcG0019233	Orthologs	N
GM.5.0.bZIP.0071	h1SMcG0017653	Orthologs	N
GM.5.0.Nuclear_receptor.0093	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0082	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Paired_box.0013	h1SMcG0008441	Orthologs	N
GM.5.0.Paired_box.0014	h1SMcG0008441	Orthologs	N
GM.5.0.Homeodomain.0149	h1SMcG0003130	Orthologs	N
GM.5.0.Mixed.0074	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.CUT_Homeodomain.0007	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0007	h1SMcG0019233	Orthologs	N
GM.5.0.C2H2_ZF.0189	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0190	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.CUT_Homeodomain.0008	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0008	h1SMcG0019233	Orthologs	N
GM.5.0.C2H2_ZF.0191	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0072	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0150	h1SMcG0000267	Orthologs	N
GM.5.0.C2H2_ZF.0192	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.TBP.0004	h1SMcG0010076	Orthologs	N
GM.5.0.Unknown.0083	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0151	h1SMcG0011535	Orthologs	N
GM.5.0.Nuclear_receptor.0094	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0193	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0084	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0152	h1SMcG0021059	Orthologs	N
GM.5.0.SAND.0006	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0153	h1SMcG0003298	Orthologs	N
GM.5.0.Nuclear_receptor.0095	h1SMcG0011606	Orthologs	N
GM.5.0.Unknown.0085	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0096	h1SMcG0019688	Orthologs	N
GM.5.0.Nuclear_receptor.0097	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0098	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0194	h1SMcG0006156	Orthologs	N
GM.5.0.C2H2_ZF.0195	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SAND.0007	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0099	h1SMcG0019688	Orthologs	N
GM.5.0.bHLH.0087	h1SMcG0022832	Orthologs	N
GM.5.0.bHLH.0087	h1SMcG0007018	Orthologs	N
GM.5.0.Nuclear_receptor.0100	h1SMcG0019688	Orthologs	N
GM.5.0.Unknown.0086	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0154	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0154	h1SMcG0007041	Orthologs	N
GM.5.0.Nuclear_receptor.0101	h1SMcG0019688	Orthologs	N
GM.5.0.Mixed.0075	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0073	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0087	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0018	h1SMcG0009369	Orthologs	N
GM.5.0.C2H2_ZF.0196	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0102	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0088	h1SMcG0011310	Orthologs	N
GM.5.0.Unknown.0088	h1SMcG0009686	Orthologs	N
GM.5.0.bZIP.0074	h1SMcG0012645	Orthologs	N
GM.5.0.Unknown.0089	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0197	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0198	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0090	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0155	h1SMcG0021271	Orthologs	N
GM.5.0.Homeodomain.0156	h1SMcG0011535	Orthologs	N
GM.5.0.Homeodomain.0156	h1SMcG0020740	Orthologs	N
GM.5.0.C2H2_ZF.0199	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0088	h1SMcG0011688	Orthologs	N
GM.5.0.E2F.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0091	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0092	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0093	h1SMcG0020144	Orthologs	N
GM.5.0.Forkhead.0041	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0041	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0041	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0041	h1SMcG0012074	Orthologs	N
